frame,SampleName,executeTime(ms),memoryAlloc(byte)
1,PostLateUpdate.PhysicsSkinnedClothFinishUpdate,0.0002,0,
1,Physics.UpdateCloth,0,0,
1,PostLateUpdate.FinishFrameRendering,16.3619,0,
1,Camera.FindStacks,0.0001,0,
1,ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes(),0.0013,0,
1,ReflectionProbes.Update,0.0008,0,
1,RenderTexture.SetActive,0.0005,0,
1,Gfx.WaitForPresent,16.1476,0,
1,Camera.FindStacks,0.007,0,
1,Camera.Render,0.1807,0,
1,Culling,0.0653,0,
1,Camera.FireOnPreCull(),0.0043,0,
1,ScheduleCullingGroups,0.0002,0,
1,CullingGroupSendEvents,0.0001,0,
1,PrepareUpdateRendererBoundingVolumes,0.0027,0,
1,MeshRendererPrepareDispatchUpdate,0.0006,0,
1,SkinnedMeshPrepareDispatchUpdate,0.0005,0,
1,UpdateRendererBoundingVolumes,0.0003,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0002,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,FinalizeUpdateRendererBoundingVolumes,0.0016,0,
1,MeshRendererFinalizeUpdate,0.0003,0,
1,SkinnedMeshFinalizeUpdate,0.0002,0,
1,ReflectionProbeAnchorManagerUpdate,0.0006,0,
1,ReflectionProbeAnchorPositionUpdate,0.0001,0,
1,PrepareSceneCullingParameters,0.005,0,
1,TransformChangedDispatch,0.0001,0,
1,LOD.ComputeLOD,0.001,0,
1,LOD.ComputeLOD,0.0003,0,
1,SceneCulling,0.027,0,
1,PrepareSceneNodes,0.0119,0,
1,CullAllVisibleLights,0.0073,0,
1,FindActiveLights,0.001,0,
1,Transform.GetScene,0.0002,0,
1,AddDirectionalLights,0.0007,0,
1,FindDirectionalShadowCastingLights,0.0003,0,
1,FindShadowCastingLights,0.0002,0,
1,AddCustomActiveLocalLights,0.0008,0,
1,addCustomLights.Invoke,0.0002,0,
1,addCustomLights.Invoke,0.0001,0,
1,EnlightenRuntimeManager.AddCustomLights,0.0007,0,
1,EnlightenRuntimeManager.RemoveCustomLights,0.0001,0,
1,CullSendEvents,0.0063,0,
1,afterCullingOutputReady.Invoke,0.0009,0,
1,Terrain.Trees.OnWillRender,0.0003,0,
1,PrepareUpdateRendererBoundingVolumes,0.0015,0,
1,MeshRendererPrepareDispatchUpdate,0.0002,0,
1,SkinnedMeshPrepareDispatchUpdate,0.0003,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,FinalizeUpdateRendererBoundingVolumes,0.0013,0,
1,MeshRendererFinalizeUpdate,0.0002,0,
1,SkinnedMeshFinalizeUpdate,0.0002,0,
1,beforeCameraRender.Invoke,0.0011,0,
1,Camera.FireOnPreRender(),0.0011,0,
1,Particles.Sync,0.0001,0,
1,Renderers.OncePerFrameUpdate,0.0004,0,
1,SkinnedMeshOncePerFrameUpdate,0.0001,0,
1,PrepareUpdateRendererBoundingVolumes,0.0025,0,
1,MeshRendererPrepareDispatchUpdate,0.0002,0,
1,SkinnedMeshPrepareDispatchUpdate,0.0014,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0.0001,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0,0,
1,UpdateRendererBoundingVolumes,0,0,
1,FinalizeUpdateRendererBoundingVolumes,0.001,0,
1,MeshRendererFinalizeUpdate,0.0002,0,
1,SkinnedMeshFinalizeUpdate,0.0001,0,
1,Update Lights,0.0002,0,
1,LightProbeProxyVolumeManager.Update,0.0001,0,
1,CullResults.CreateSharedRendererScene,0.0065,0,
1,ReflectionProbeAnchorManagerUpdate,0.0002,0,
1,ReflectionProbeAnchorPositionUpdate,0.0001,0,
1,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0011,0,
1,UpdateDepthTexture,0.0173,0,
1,RenderTexture.SetActive,0.0013,0,
1,RenderLoop.CleanupNodeQueue,0.0001,0,
1,RenderTexture.SetActive,0.0001,0,
1,Drawing,0.0485,0,
1,Render.Prepare,0.0004,0,
1,Render.OpaqueGeometry,0.0189,0,
1,RenderForwardOpaque.Prepare,0.0002,0,
1,RenderForwardOpaque.Render,0.0132,0,
1,Clear,0.0012,0,
1,RenderForward.RenderLoopJob,0.0044,0,
1,Camera.RenderSkybox,0.0071,0,
1,Material.SetPassFast,0.0026,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,Render.MotionVectors,0.0001,0,
1,Camera.ImageEffects,0.0002,0,
1,RenderTexture.SetActive,0.0002,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,Render.TransparentGeometry,0.0116,0,
1,RenderForwardAlpha.Prepare,0.0001,0,
1,RenderForwardAlpha.Render,0.0065,0,
1,WaitForJobGroupID,0.0003,0,
1,RenderForward.RenderLoopJob,0.0015,0,
1,Camera.FireOnPostRender(),0.0008,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,Camera.ImageEffects,0.0135,0,
1,Graphics.Blit,0.0118,0,
1,RenderTexture.ResolveAA,0.0004,0,
1,RenderTexture.SetActive,0.0006,0,
1,RenderTexture.SetActive,0.0002,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,DestroyCullResults,0.0014,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,RenderLoop.CleanupNodeQueue,0,0,
1,UIEvents.CanvasManagerRenderOverlays,0.002,0,
1,UGUI.Rendering.RenderOverlays,0.0018,0,
1,UIEvents.IMGUIRenderOverlays,0.004,0,
1,GUI.Repaint,0.0034,0,
1,Event.Internal_MakeMasterEventCurrent(),0.0012,0,
1,WatermarkRender,0.0067,0,
1,Material.SetPassFast,0.0019,0,
1,GUITexture.Draw,0.0002,0,
1,WaitForRenderJobs,0.0001,0,
1,RenderTexture.SetActive,0.0003,0,
1,PostLateUpdate.BatchModeUpdate,0.0003,0,
1,PostLateUpdate.PlayerSendFrameComplete,0.0031,0,
1,PlayerEndOfFrame,0.0029,0,
1,CoroutinesDelayedCalls,0.0012,0,
1,FrameEvents.XREndFrame,0.0004,0,
1,PostLateUpdate.UpdateCaptureScreenshot,0.0001,0,
1,PostLateUpdate.PresentAfterDraw,0.0029,0,
1,Graphics.PresentAndSync,0.0016,0,
1,Device.Present,0.0014,0,
1,Material.SetPassFast,0.0007,0,
1,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
1,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
1,FrameEvents.XRPostPresent,0.0001,0,
1,PostLateUpdate.UpdateResolution,0.0002,0,
1,PostLateUpdate.InputEndFrame,0.0001,0,
1,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0004,0,
1,PostLateUpdate.GUIClearEvents,0.0003,0,
1,PostLateUpdate.ShaderHandleErrors,0.0002,0,
1,PostLateUpdate.ResetInputAxis,0,0,
1,PostLateUpdate.ProfilerSynchronizeStats,0.0005,0,
1,PostLateUpdate.MemoryFrameMaintenance,0.0009,0,
1,PostLateUpdate.ProfilerEndFrame,0.0203,0,
1,Profiler.CollectGlobalStats,0.0198,0,
1,Profiler.CollectMemoryAllocationStats,0.0119,0,
1,Profiler.CollectDrawStats,0.001,0,
1,Profiler.CollectPhysicsStats,0.0028,0,
1,Profiler.SerializeStats,0.0027,0,
1,Initialization.PlayerUpdateTime,0.012,0,
1,Initialization.AsyncUploadTimeSlicedUpdate,0.0004,0,
1,Initialization.XREarlyUpdate,0.0005,0,
1,EarlyUpdate.PollPlayerConnection,0.0014,0,
1,PlayerConnection.Poll,0.0011,0,
2,Main Thread,16.8249,0,
2,PlayerLoop,16.7932,0,
2,EarlyUpdate.GpuTimestamp,0.0001,0,
2,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0009,0,
2,EarlyUpdate.UnityWebRequestUpdate,0.0003,0,
2,EarlyUpdate.ExecuteMainThreadJobs,0.0004,0,
2,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
2,EarlyUpdate.ClearLines,0,0,
2,EarlyUpdate.PresentBeforeUpdate,0.0001,0,
2,EarlyUpdate.ResetFrameStatsAfterPresent,0.0001,0,
2,EarlyUpdate.UpdateAsyncReadbackManager,0.0002,0,
2,EarlyUpdate.UpdateStreamingManager,0.0004,0,
2,EarlyUpdate.UpdateTextureStreamingManager,0.0007,0,
2,TextureStreamingManager.Update,0.0004,0,
2,EarlyUpdate.UpdatePreloading,0.0021,0,
2,Loading.UpdatePreloading,0.0017,0,
2,UpdatePreloading,0.0013,0,
2,Application.Integrate Assets in Background,0.0011,0,
2,Preload Single Step,0.0003,0,
2,suspendPointHook.Invoke,0.0001,0,
2,EarlyUpdate.RendererNotifyInvisible,0.0002,0,
2,EarlyUpdate.PlayerCleanupCachedData,0.0021,0,
2,Cleanup Unused Cached Data,0.0019,0,
2,PlayerCleanupCachedData,0.0018,0,
2,RenderTexture.GarbageCollectTemporary,0.0007,0,
2,CleanUp.TextRenderingGarbageCollect,0.0004,0,
2,EarlyUpdate.UpdateCanvasRectTransform,0.0001,0,
2,EarlyUpdate.XRUpdate,0.0008,0,
2,EarlyUpdate.UpdateInputManager,0.0039,0,
2,EarlyUpdate.ScriptRunDelayedStartupFrame,0.0007,0,
2,CoroutinesDelayedCalls,0.0005,0,
2,EarlyUpdate.DispatchEventQueueEvents,0.0004,0,
2,GlobalEventQueue,0.0002,0,
2,EarlyUpdate.DirectorSampleTime,0.0034,0,
2,Director.SampleTime,0.0032,0,
2,EarlyUpdate.PhysicsResetInterpolatedTransformPosition,0.0005,0,
2,Physics.Interpolation,0.0003,0,
2,EarlyUpdate.SpriteAtlasManagerUpdate,0.0002,0,
2,EarlyUpdate.PerformanceAnalyticsUpdate,0.0001,0,
2,FixedUpdate.ClearLines,0.0001,0,
2,FixedUpdate.NewInputFixedUpdate,0.0004,0,
2,FixedUpdate.DirectorFixedSampleTime,0.0002,0,
2,FixedUpdate.AudioFixedUpdate,0.0011,0,
2,AudioManager.FixedUpdate,0.0008,0,
2,FixedUpdate.ScriptRunBehaviourFixedUpdate,0.0013,0,
2,FixedBehaviourUpdate,0.0009,0,
2,FixedUpdate.DirectorFixedUpdate,0.0009,0,
2,Director.PrepareFrame,0.0001,0,
2,Director.ProcessFrame,0.0001,0,
2,FixedUpdate.LegacyFixedAnimationUpdate,0.0002,0,
2,FixedUpdate.XRFixedUpdate,0.0002,0,
2,FixedUpdate.PhysicsFixedUpdate,0.0026,0,
2,Physics.SyncRigidbodyTransform,0.0001,0,
2,Physics.SyncColliderTransform,0.0006,0,
2,FixedUpdate.Physics2DFixedUpdate,0.0028,0,
2,Physics2D.Simulate,0.0006,0,
2,FixedUpdate.DirectorFixedUpdatePostPhysics,0.0005,0,
2,Director.PrepareFrame,0.0001,0,
2,Director.ProcessFrame,0.0001,0,
2,FixedUpdate.ScriptRunDelayedFixedFrameRate,0.0005,0,
2,CoroutinesDelayedCalls,0.0003,0,
2,PreUpdate.PhysicsUpdate,0.0003,0,
2,Physics.Interpolation,0.0001,0,
2,PreUpdate.Physics2DUpdate,0.0002,0,
2,Physics2D.InterpolatePoses,0.0001,0,
2,PreUpdate.CheckTexFieldInput,0.0001,0,
2,PreUpdate.IMGUISendQueuedEvents,0.0002,0,
2,PreUpdate.NewInputUpdate,0.0001,0,
2,PreUpdate.SendMouseEvents,0.0063,0,
2,Monobehaviour.OnMouse_,0.0062,0,
2,SendMouseEvents.DoSendMouseEvents(),0.0055,0,
2,PreUpdate.AIUpdate,0.0013,0,
2,NavMesh.Internal_CallOnNavMeshPreUpdate(),0.0005,0,
2,PreUpdate.WindUpdate,0.0005,0,
2,PreUpdate.UpdateVideo,0.0009,0,
2,Update.ScriptRunBehaviourUpdate,0.0005,0,
2,BehaviourUpdate,0.0003,0,
2,Update.ScriptRunDelayedDynamicFrameRate,0.0002,0,
2,CoroutinesDelayedCalls,0.0001,0,
2,Update.ScriptRunDelayedTasks,0.0021,0,
2,UnitySynchronizationContext.ExecuteTasks(),0.0017,0,
2,Update.DirectorUpdate,0.0003,0,
2,Director.PrepareFrame,0,0,
2,Director.ProcessFrame,0,0,
2,PreLateUpdate.AIUpdatePostScript,0.0002,0,
2,NavMeshManager,0.0001,0,
2,PreLateUpdate.DirectorUpdateAnimationBegin,0.0002,0,
2,Director.PrepareFrame,0,0,
2,Director.ProcessFrame,0.0001,0,
2,PreLateUpdate.LegacyAnimationUpdate,0.0001,0,
2,PreLateUpdate.DirectorUpdateAnimationEnd,0.0002,0,
2,Director.PrepareFrame,0,0,
2,Director.ProcessFrame,0.0001,0,
2,PreLateUpdate.DirectorDeferredEvaluate,0.0001,0,
2,PreLateUpdate.EndGraphicsJobsAfterScriptUpdate,0.0001,0,
2,PreLateUpdate.ParticleSystemBeginUpdateAll,0.0016,0,
2,ParticleSystem.Update,0.0013,0,
2,PrepareUpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,FinalizeUpdateRendererBoundingVolumes,0,0,
2,ParticleSystem.WaitForPreviousRenderingToFinish,0.0001,0,
2,PreLateUpdate.ScriptRunBehaviourLateUpdate,0.0004,0,
2,LateBehaviourUpdate,0.0002,0,
2,PreLateUpdate.ConstraintManagerUpdate,0.0007,0,
2,ConstraintManager::Update,0.0003,0,
2,ConstraintManager::Update::JobSetup,0.0001,0,
2,PostLateUpdate.PlayerSendFrameStarted,0.0017,0,
2,FrameEvents.XRBeginFrame,0.0003,0,
2,FrameEvents.NewInputBeforeRenderUpdate,0,0,
2,FrameEvents.OnBeforeRenderCallback,0.0012,0,
2,Application.InvokeOnBeforeRender(),0.0005,0,
2,PostLateUpdate.DirectorLateUpdate,0.0002,0,
2,Director.PrepareFrame,0,0,
2,Director.ProcessFrame,0.0001,0,
2,PostLateUpdate.ScriptRunDelayedDynamicFrameRate,0.0002,0,
2,CoroutinesDelayedCalls,0.0001,0,
2,PostLateUpdate.PhysicsSkinnedClothBeginUpdate,0.0003,0,
2,Physics.UpdateCloth,0.0001,0,
2,PostLateUpdate.UpdateRectTransform,0.0002,0,
2,PostLateUpdate.UpdateCanvasRectTransform,0.0001,0,
2,PostLateUpdate.PlayerUpdateCanvases,0.0012,0,
2,UIEvents.AlignCanvasRectTransformWithCamera,0.0001,0,
2,UIEvents.WillRenderCanvases,0.0008,0,
2,UGUI.Rendering.UpdateBatches,0.0007,0,
2,Canvas.SendWillRenderCanvases(),0.0002,0,
2,PostLateUpdate.UpdateAudio,0.0072,0,
2,AudioManager.Update,0.0063,0,
2,AudioSettings.InvokeOnAudioManagerUpdate(),0.0014,0,
2,PostLateUpdate.VFXUpdate,0.0006,0,
2,PostLateUpdate.ParticleSystemEndUpdateAll,0.0002,0,
2,ParticleSystem.EndUpdateAll,0.0001,0,
2,PostLateUpdate.EndGraphicsJobsAfterScriptLateUpdate,0.0001,0,
2,PostLateUpdate.UpdateCustomRenderTextures,0.0011,0,
2,CustomRenderTextures.Update,0.0009,0,
2,PostLateUpdate.UpdateAllRenderers,0.0031,0,
2,Particles.Sync,0,0,
2,Renderers.OncePerFrameUpdate,0.0002,0,
2,SkinnedMeshOncePerFrameUpdate,0,0,
2,PrepareUpdateRendererBoundingVolumes,0.0007,0,
2,MeshRendererPrepareDispatchUpdate,0.0002,0,
2,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,FinalizeUpdateRendererBoundingVolumes,0.0006,0,
2,MeshRendererFinalizeUpdate,0.0001,0,
2,SkinnedMeshFinalizeUpdate,0.0001,0,
2,Update Lights,0.0001,0,
2,LightProbeProxyVolumeManager.Update,0,0,
2,PostLateUpdate.EnlightenRuntimeUpdate,0.0009,0,
2,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.0003,0,
2,PostLateUpdate.UpdateAllSkinnedMeshes,0.0005,0,
2,PostLateUpdate.SortingGroupsUpdate,0.0002,0,
2,SortingGroupManager.Update,0.0001,0,
2,PostLateUpdate.UpdateVideoTextures,0.0004,0,
2,PostLateUpdate.UpdateVideo,0.0002,0,
2,PostLateUpdate.DirectorRenderImage,0.0002,0,
2,Director.PrepareFrame,0,0,
2,Director.ProcessFrame,0.0001,0,
2,PostLateUpdate.PlayerEmitCanvasGeometry,0.0005,0,
2,UIEvents.CanvasManagerEmitOffScreenGeometry,0.0002,0,
2,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0,0,
2,UIEvents.CanvasmanagerEmitOnScreenGeometry,0.0001,0,
2,UGUI.Rendering.EmitWorldScreenspaceCameraGeometry,0,0,
2,PostLateUpdate.PhysicsSkinnedClothFinishUpdate,0.0002,0,
2,Physics.UpdateCloth,0.0001,0,
2,PostLateUpdate.FinishFrameRendering,16.4729,0,
2,Camera.FindStacks,0.0001,0,
2,ScriptableRuntimeReflectionSystemWrapper.Internal_ScriptableRuntimeReflectionSystemWrapper_TickRealtimeProbes(),0.0014,0,
2,ReflectionProbes.Update,0.0008,0,
2,RenderTexture.SetActive,0.0005,0,
2,Gfx.WaitForPresent,16.274,0,
2,Camera.FindStacks,0.0066,0,
2,Camera.Render,0.1656,0,
2,Culling,0.0579,0,
2,Camera.FireOnPreCull(),0.0045,0,
2,ScheduleCullingGroups,0.0002,0,
2,CullingGroupSendEvents,0.0002,0,
2,PrepareUpdateRendererBoundingVolumes,0.0024,0,
2,MeshRendererPrepareDispatchUpdate,0.0004,0,
2,SkinnedMeshPrepareDispatchUpdate,0.0005,0,
2,UpdateRendererBoundingVolumes,0.0003,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,FinalizeUpdateRendererBoundingVolumes,0.0026,0,
2,MeshRendererFinalizeUpdate,0.0002,0,
2,SkinnedMeshFinalizeUpdate,0.0004,0,
2,ReflectionProbeAnchorManagerUpdate,0.0004,0,
2,ReflectionProbeAnchorPositionUpdate,0.0001,0,
2,PrepareSceneCullingParameters,0.0041,0,
2,TransformChangedDispatch,0,0,
2,LOD.ComputeLOD,0.0009,0,
2,LOD.ComputeLOD,0.0002,0,
2,SceneCulling,0.0221,0,
2,PrepareSceneNodes,0.0083,0,
2,CullAllVisibleLights,0.0071,0,
2,FindActiveLights,0.0009,0,
2,Transform.GetScene,0.0002,0,
2,AddDirectionalLights,0.0007,0,
2,FindDirectionalShadowCastingLights,0.0003,0,
2,FindShadowCastingLights,0.0002,0,
2,AddCustomActiveLocalLights,0.0005,0,
2,addCustomLights.Invoke,0.0002,0,
2,addCustomLights.Invoke,0.0001,0,
2,EnlightenRuntimeManager.AddCustomLights,0.0004,0,
2,EnlightenRuntimeManager.RemoveCustomLights,0.0001,0,
2,CullSendEvents,0.0049,0,
2,afterCullingOutputReady.Invoke,0.0008,0,
2,Terrain.Trees.OnWillRender,0.0002,0,
2,PrepareUpdateRendererBoundingVolumes,0.0014,0,
2,MeshRendererPrepareDispatchUpdate,0.0002,0,
2,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,FinalizeUpdateRendererBoundingVolumes,0.0007,0,
2,MeshRendererFinalizeUpdate,0.0001,0,
2,SkinnedMeshFinalizeUpdate,0.0001,0,
2,beforeCameraRender.Invoke,0.0008,0,
2,Camera.FireOnPreRender(),0.001,0,
2,Particles.Sync,0.0002,0,
2,Renderers.OncePerFrameUpdate,0.0003,0,
2,SkinnedMeshOncePerFrameUpdate,0,0,
2,PrepareUpdateRendererBoundingVolumes,0.0011,0,
2,MeshRendererPrepareDispatchUpdate,0.0003,0,
2,SkinnedMeshPrepareDispatchUpdate,0.0002,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0.0001,0,
2,UpdateRendererBoundingVolumes,0,0,
2,UpdateRendererBoundingVolumes,0,0,
2,FinalizeUpdateRendererBoundingVolumes,0.0008,0,
2,MeshRendererFinalizeUpdate,0.0001,0,
2,SkinnedMeshFinalizeUpdate,0.0001,0,
2,Update Lights,0.0001,0,
2,LightProbeProxyVolumeManager.Update,0.0001,0,
2,CullResults.CreateSharedRendererScene,0.0063,0,
2,ReflectionProbeAnchorManagerUpdate,0.0002,0,
2,ReflectionProbeAnchorPositionUpdate,0,0,
2,SupportedRenderingFeatures.IsLightmapBakeTypeSupportedByRef(),0.001,0,
2,UpdateDepthTexture,0.0156,0,
2,RenderTexture.SetActive,0.001,0,
2,RenderLoop.CleanupNodeQueue,0.0001,0,
2,RenderTexture.SetActive,0.0001,0,
2,Drawing,0.0464,0,
2,Render.Prepare,0.0004,0,
2,Render.OpaqueGeometry,0.0186,0,
2,RenderForwardOpaque.Prepare,0.0002,0,
2,RenderForwardOpaque.Render,0.0134,0,
2,Clear,0.0011,0,
2,RenderForward.RenderLoopJob,0.0041,0,
2,Camera.RenderSkybox,0.007,0,
2,Material.SetPassFast,0.0028,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,Render.MotionVectors,0.0001,0,
2,Camera.ImageEffects,0.0001,0,
2,RenderTexture.SetActive,0.0003,0,
2,RenderLoop.CleanupNodeQueue,0.0001,0,
2,Render.TransparentGeometry,0.0119,0,
2,RenderForwardAlpha.Prepare,0.0001,0,
2,RenderForwardAlpha.Render,0.0071,0,
2,RenderForward.RenderLoopJob,0.0014,0,
2,Camera.FireOnPostRender(),0.0006,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,Camera.ImageEffects,0.0128,0,
2,Graphics.Blit,0.0113,0,
2,RenderTexture.ResolveAA,0.0003,0,
2,RenderTexture.SetActive,0.0006,0,
2,RenderTexture.SetActive,0.0002,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,DestroyCullResults,0.0012,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,RenderLoop.CleanupNodeQueue,0,0,
2,UIEvents.CanvasManagerRenderOverlays,0.0022,0,
2,UGUI.Rendering.RenderOverlays,0.0021,0,
2,UIEvents.IMGUIRenderOverlays,0.0043,0,
2,GUI.Repaint,0.0038,0,
2,Event.Internal_MakeMasterEventCurrent(),0.0014,0,
2,WatermarkRender,0.0065,0,
2,Material.SetPassFast,0.0016,0,
2,GUITexture.Draw,0.0002,0,
2,WaitForRenderJobs,0.0001,0,
2,RenderTexture.SetActive,0.0003,0,
2,PostLateUpdate.BatchModeUpdate,0.0003,0,
2,PostLateUpdate.PlayerSendFrameComplete,0.0029,0,
2,PlayerEndOfFrame,0.0028,0,
2,CoroutinesDelayedCalls,0.0014,0,
2,FrameEvents.XREndFrame,0.0004,0,
2,PostLateUpdate.UpdateCaptureScreenshot,0.0001,0,
2,PostLateUpdate.PresentAfterDraw,0.0031,0,
2,Graphics.PresentAndSync,0.0014,0,
2,Device.Present,0.0012,0,
2,Material.SetPassFast,0.0005,0,
2,PostLateUpdate.ClearImmediateRenderers,0.0001,0,
2,PostLateUpdate.PlayerSendFramePostPresent,0.0003,0,
2,FrameEvents.XRPostPresent,0.0001,0,
2,PostLateUpdate.UpdateResolution,0.0003,0,
2,PostLateUpdate.InputEndFrame,0.0002,0,
2,PostLateUpdate.TriggerEndOfFrameCallbacks,0.0004,0,
2,PostLateUpdate.GUIClearEvents,0.0004,0,
2,PostLateUpdate.ShaderHandleErrors,0.0001,0,
2,PostLateUpdate.ResetInputAxis,0.0001,0,
2,PostLateUpdate.ProfilerSynchronizeStats,0.0004,0,
2,PostLateUpdate.MemoryFrameMaintenance,0.0011,0,
2,PostLateUpdate.ProfilerEndFrame,0.0194,0,
2,Profiler.CollectGlobalStats,0.0189,0,
2,Profiler.CollectMemoryAllocationStats,0.0109,0,
2,Profiler.CollectDrawStats,0.0007,0,
2,Profiler.CollectPhysicsStats,0.0037,0,
2,Profiler.SerializeStats,0.0024,0,
2,Initialization.PlayerUpdateTime,0.0857,0,
2,Initialization.AsyncUploadTimeSlicedUpdate,0.0005,0,
2,Initialization.XREarlyUpdate,0.0005,0,
2,EarlyUpdate.PollPlayerConnection,0.0016,0,
2,PlayerConnection.Poll,0.0014,0,
3,Main Thread,17.0136,0,
3,PlayerLoop,16.9865,0,
3,EarlyUpdate.GpuTimestamp,0.0001,0,
3,EarlyUpdate.AnalyticsCoreStatsUpdate,0.0005,0,
3,EarlyUpdate.UnityWebRequestUpdate,0.0003,0,
3,EarlyUpdate.ExecuteMainThreadJobs,0.0003,0,
3,EarlyUpdate.ProcessMouseInWindow,0.0001,0,
3,EarlyUpdate.ClearLines,0.0001,0,
3,EarlyUpdate.PresentBeforeUpdate,0.0001,0,
3,EarlyUpdate.ResetFrameStatsAfterPresent,0.0001,0,
3,EarlyUpdate.UpdateAsyncReadbackManager,0.0003,0,
3,EarlyUpdate.UpdateStreamingManager,0.0003,0,
3,EarlyUpdate.UpdateTextureStreamingManager,0.0004,0,
